HARGA;LT;LB;JKT;JKM;Kota;
850000000;104;90;3;2;Bandung;
1350000000;135;200;5;4;Bandung;
1300000000;112;100;2;2;Bandung;
1200000000;112;100;3;2;Bandung;
1800000000;130;80;2;1;Bandung;
2600000000;308;150;5;4;Bandung;
2400000000;230;200;4;3;Bandung;
700000000;70;100;3;2;Bandung;
1750000000;90;100;3;3;Bandung;
1100000000;150;120;3;2;Bandung;
799000000;72;55;2;1;Bandung;
1350000000;133;200;5;4;Bandung;
1100000000;90;150;5;2;Bandung;
4400000000;305;281;4;4;Bandung;
1350000000;86;83;3;2;Bandung;
2950000000;280;320;5;3;Bandung;
1340000000;93;90;3;2;Bandung;
1300000000;86;83;3;2;Bandung;
1950000000;173;240;5;3;Bandung;
4000000000;400;450;6;3;Bandung;
6250000000;500;560;15;8;Bandung;
2050000000;476;250;4;3;Bandung;
480000000;60;65;3;1;Bandung;
849000000;104;90;3;2;Bandung;
785000000;72;55;3;1;Bandung;
1450000000;112;200;10;10;Bandung;
1440000000;140;150;3;2;Bandung;
2500000000;126;144;4;3;Bandung;
1250000000;144;275;3;2;Bandung;
1850000000;151;120;4;3;Bandung;
995000000;120;150;5;2;Bandung;
2750000000;237;160;5;3;Bandung;
2400000000;230;197;4;3;Bandung;
1350000000;112;100;3;2;Bandung;
650000000;60;55;2;1;Bandung;
2600000000;308;150;5;4;Bandung;
5000000000;360;192;4;3;Bandung;
1200000000;96;144;3;3;Bandung;
935000000;140;100;4;3;Bandung;
1220000000;72;180;4;2;Bandung;
1300000000;86;83;3;2;Bandung;
2250000000;476;250;4;3;Bandung;
1650000000;145;100;3;2;Bandung;
975000000;90;100;3;2;Bandung;
1200000000;96;144;3;3;Bandung;
935000000;140;100;4;3;Bandung;
1220000000;72;180;4;2;Bandung;
1300000000;86;83;3;2;Bandung;
2250000000;476;250;4;3;Bandung;
1650000000;145;100;3;2;Bandung;
975000000;90;100;3;2;Bandung;
1350000000;80;100;3;3;Bandung;
650000000;60;55;2;1;Bandung;
1400000000;90;88;3;3;Bandung;
1200000000;128;100;3;2;Bandung;
1600000000;111;152;5;3;Bandung;
1600000000;187;100;5;2;Bandung;
1300000000;96;45;2;1;Bandung;
6000000000;260;195;4;2;Bandung;
850000000;104;90;3;2;Bandung;
780000000;97;68;2;2;Bandung;
780000000;97;68;2;2;Bandung;
1450000000;121;78;4;3;Bandung;
1300000000;86;84;3;2;Bandung;
1250000000;140;148;5;2;Bandung;
1400000000;135;200;3;2;Bandung;
830000000;95;45;2;1;Bandung;
1650000000;144;120;3;2;Bandung;
2200000000;118;150;4;2;Bandung;
2350000000;160;230;4;4;Bandung;
1300000000;96;144;3;3;Bandung;
1450000000;198;60;3;1;Bandung;
1270000000;120;130;4;4;Bandung;
850000000;104;90;3;2;Bandung;
3800000000;256;212;3;2;Bandung;
3200000000;157;152;4;4;Bandung;
1200000000;112;112;3;2;Bandung;
775000000;72;43;2;1;Bandung;
850000000;104;90;3;2;Bandung;
1450000000;90;88;3;3;Bandung;
830000000;95;45;2;1;Bandung;
500000000;60;40;2;1;Bandung;
1300000000;96;144;3;3;Bandung;
1200000000;96;144;3;3;Bandung;
2700000000;308;100;5;5;Bandung;
1300000000;168;120;3;1;Bandung;
5000000000;394;394;5;5;Bandung;
1300000000;180;120;2;2;Bandung;
1450000000;121;120;4;3;Bandung;
1800000000;156;240;4;3;Bandung;
6350000000;550;400;4;3;Bandung;
2900000000;400;450;6;3;Bandung;
1300000000;170;130;1;1;Bandung;
470000000;72;121;2;1;Bandung;
1250000000;144;275;0;0;Bandung;
1300000000;86;83;3;2;Bandung;
1750000000;90;100;3;3;Bandung;
1800000000;130;80;2;1;Bandung;
760000000;66;40;2;1;Bandung;
3600000000;239;250;5;4;Bandung;
1300000000;86;83;3;2;Bandung;
4400000000;305;281;3;3;Bandung;
750000000;96;45;3;1;Bandung;
2140000000;126;160;3;3;Bandung;
1500000000;115;220;4;2;Bandung;
696000000;81;51;2;2;Bandung;
2200000000;476;250;4;3;Bandung;
1450000000;139;98;3;3;Bandung;
490000000;80;75;3;1;Bandung;
800000000;102;100;4;3;Bandung;
1500000000;139;98;3;3;Bandung;
2100000000;126;180;3;4;Bandung;
1650000000;233;200;3;3;Bandung;
800000000;96;75;4;2;Bandung;
1200000000;162;111;3;1;Bandung;
1750000000;151;198;4;2;Bandung;
1500000000;136;50;2;1;Bandung;
1190000000;96;114;3;2;Bandung;
1500000000;122;160;3;3;Bandung;
800000000;120;80;3;1;Bandung;
950000000;120;270;2;2;Bandung;
3900000000;239;314;7;6;Bandung;
950000000;102;65;2;1;Bandung;
2000000000;171;239;3;2;Bandung;
1290000000;70;105;3;3;Bandung;
4700000000;216;120;3;3;Bandung;
4950000000;180;360;5;3;Bandung;
2200000000;160;160;4;3;Bandung;
1550000000;151;198;4;2;Bandung;
650000000;60;90;3;2;Bandung;
2000000000;135;225;4;3;Bandung;
5500000000;421;600;7;5;Bandung;
1100000000;112;100;3;2;Bandung;
850000000;90;50;2;1;Bandung;
1200000000;100;100;3;2;Bandung;
750000000;70;100;4;2;Bandung;
2100000000;105;110;3;2;Bandung;
1850000000;135;225;4;3;Bandung;
3600000000;239;250;5;3;Bandung;
13000000000;369;500;4;4;Bandung;
845000000;104;90;3;2;Bandung;
644000000;68;50;2;2;Bandung;
644000000;68;50;2;2;Bandung;
2700000000;160;245;4;4;Bandung;
10000000000;360;400;7;5;Bandung;
1750000000;90;100;3;3;Bandung;
4500000000;310;265;6;4;Bandung;
3250000000;186;200;4;2;Bandung;
2580000000;216;200;4;2;Bandung;
1300000000;140;100;4;3;Bandung;
682000000;64;60;3;10;Bandung;
1000000000;120;90;3;1;Bandung;
644000000;68;50;2;2;Bandung;
2580000000;216;200;4;2;Bandung;
1600000000;140;120;4;4;Bandung;
1400000000;198;60;3;1;Bandung;
2300000000;230;197;4;3;Bandung;
2950000000;270;310;4;4;Bandung;
2800000000;397;300;5;4;Bandung;
1190000000;96;144;0;0;Bandung;
1190000000;96;144;0;0;Bandung;
1600000000;121;128;5;4;Bandung;
1750000000;140;220;6;4;Bandung;
2800000000;113;320;5;3;Bandung;
1550000000;96;144;3;3;Bandung;
1300000000;78;90;3;2;Bandung;
1990000000;95;125;4;4;Bandung;
1650000000;120;144;3;2;Bandung;
1600000000;187;100;5;2;Bandung;
1450000000;198;60;3;1;Bandung;
1100000000;112;100;3;2;Bandung;
1250000000;101;50;2;1;Bandung;
975000000;90;100;3;2;Bandung;
2000000000;120;110;2;2;Bandung;
3500000000;195;300;4;3;Bandung;
1100000000;68;120;4;3;Bandung;
2700000000;144;200;5;4;Bandung;
2300000000;104;134;3;2;Bandung;
19000000000;1200;2500;7;7;Bandung;
1350000000;80;100;3;3;Bandung;
800000000;52;52;3;2;Bandung;
1750000000;90;110;3;3;Bandung;
600000000;60;41;3;2;Bandung;
1600000000;101;90;3;0;Bandung;
675000000;60;50;3;2;Bandung;
610000000;54;41;2;2;Bandung;
600000000;60;41;3;2;Bandung;
644000000;68;50;2;2;Bandung;
1000000000;135;135;8;2;Bandung;
1150000000;60;150;2;3;Bandung;
675000000;60;50;3;2;Bandung;
1000000000;135;135;8;2;Bandung;
2000000000;225;225;4;2;Bandung;
1650000000;120;144;3;2;Bandung;
800000000;52;52;3;2;Bandung;
875000000;112;75;2;2;Bandung;
1700000000;145;100;3;2;Bandung;
675000000;60;50;3;2;Bandung;
1350000000;118;159;2;2;Bandung;
800000000;52;52;3;2;Bandung;
1300000000;86;83;3;2;Bandung;
644000000;68;50;2;2;Bandung;
5500000000;280;450;8;6;Bandung;
600000000;60;41;3;2;Bandung;
610000000;54;41;2;2;Bandung;
600000000;60;41;3;2;Bandung;
2950000000;225;350;4;5;Bandung;
675000000;60;50;3;2;Bandung;
1000000000;135;135;8;2;Bandung;
2000000000;225;225;4;2;Bandung;
675000000;60;50;3;2;Bandung;
5400000000;260;400;5;6;Bandung;
610000000;54;41;2;2;Bandung;
1600000000;120;200;4;2;Bandung;
975000000;106;94;3;1;Bandung;
985000000;107;70;3;2;Bandung;
1070000000;176;150;3;2;Bandung;
1700000000;160;150;4;3;Bandung;
1600000000;150;250;4;3;Bandung;
1100000000;105;175;5;3;Bandung;
1070000000;176;140;3;2;Bandung;
650000000;107;90;3;2;Bandung;
1790000000;128;200;3;2;Bandung;
1450000000;114;200;4;4;Bandung;
2850000000;300;205;4;4;Bandung;
2900000000;410;200;3;3;Bandung;
1150000000;96;135;3;3;Bandung;
1650000000;327;120;3;2;Bandung;
1070000000;176;144;0;0;Bandung;
1150000000;100;135;3;2;Bandung;
3150000000;424;500;5;5;Bandung;
1110000000;176;120;2;2;Bandung;
1400000000;120;110;4;3;Bandung;
875000000;99;70;3;2;Bandung;
990000000;117;110;3;3;Bandung;
810000000;120;150;4;3;Bandung;
2900000000;300;108;3;3;Bandung;
1400000000;114;200;4;4;Bandung;
1650000000;144;180;4;3;Bandung;
4250000000;311;420;4;5;Bandung;
1790000000;128;200;3;2;Bandung;
1490000000;120;170;3;2;Bandung;
875000000;60;100;3;2;Bandung;
1350000000;146;115;3;3;Bandung;
670000000;92;92;2;1;Bandung;
1150000000;96;135;3;3;Bandung;
670000000;92;92;2;1;Bandung;
830000000;93;70;3;2;Bandung;
795000000;98;65;3;2;Bandung;
2800000000;220;180;4;4;Bandung;
4500000000;359;300;4;5;Bandung;
1540000000;120;118;3;3;Bandung;
1250000000;200;150;4;2;Bandung;
770000000;60;70;2;2;Bandung;
750000000;60;60;2;2;Bandung;
670000000;93;92;2;1;Bandung;
2500000000;355;240;3;2;Bandung;
1250000000;100;155;3;2;Bandung;
2500000000;200;200;3;3;Bandung;
1650000000;327;120;3;2;Bandung;
1600000000;122;160;3;3;Bandung;
1270000000;120;130;5;4;Bandung;
1350000000;100;133;3;3;Bandung;
2500000000;180;120;2;1;Bandung;
1350000000;180;124;4;3;Bandung;
1270000000;115;120;3;2;Bandung;
679000000;100;50;2;1;Bandung;
1120000000;176;140;3;2;Bandung;
1150000000;143;90;2;2;Bandung;
794000000;118;150;4;3;Bandung;
793000000;96;65;3;2;Bandung;
1640000000;327;120;3;2;Bandung;
1500000000;110;100;3;2;Bandung;
2800000000;240;200;6;4;Bandung;
1300000000;152;125;3;2;Bandung;
1100000000;146;150;6;3;Bandung;
830000000;93;70;3;2;Bandung;
990000000;117;120;3;2;Bandung;
915000000;100;90;2;2;Bandung;
1650000000;327;150;3;2;Bandung;
1100000000;120;200;4;2;Bandung;
2000000000;144;250;7;4;Bandung;
1650000000;122;185;4;4;Bandung;
585000000;64;40;2;1;Bandung;
1990000000;136;160;4;3;Bandung;
795000000;98;65;3;2;Bandung;
1300000000;120;120;3;2;Bandung;
1850000000;130;170;5;4;Bandung;
1170000000;95;135;3;3;Bandung;
2500000000;185;175;3;3;Bandung;
1150000000;96;135;3;3;Bandung;
945000000;103;75;3;2;Bandung;
1150000000;96;135;3;2;Bandung;
1600000000;186;245;3;3;Bandung;
1150000000;102;51;2;1;Bandung;
999000000;82;85;4;2;Bandung;
1150000000;96;135;3;3;Bandung;
1250000000;150;120;3;2;Bandung;
1400000000;111;110;3;2;Bandung;
1600000000;176;154;3;2;Bandung;
1890000000;353;160;3;2;Bandung;
600000000;94;60;3;1;Bandung;
2500000000;230;120;3;1;Bandung;
1100000000;150;120;2;2;Bandung;
1200000000;126;90;1;1;Bandung;
1850000000;353;160;4;2;Bandung;
3150000000;424;280;5;5;Bandung;
999000000;82;85;4;2;Bandung;
1120000000;176;140;3;2;Bandung;
830000000;95;45;2;1;Bandung;
785000000;90;50;2;1;Bandung;
1800000000;147;220;3;2;Bandung;
2800000000;397;300;5;4;Bandung;
790000000;118;150;3;2;Bandung;
1120000000;176;140;2;1;Bandung;
945000000;103;75;3;2;Bandung;
1650000000;327;120;3;2;Bandung;
3950000000;685;250;4;3;Bandung;
1450000000;136;120;3;2;Bandung;
950000000;105;70;2;2;Bandung;
2200000000;176;250;5;4;Bandung;
1500000000;294;100;3;2;Bandung;
3350000000;300;200;6;4;Bandung;
1150000000;84;70;2;2;Bandung;
3750000000;280;300;3;3;Bandung;
800000000;88;60;2;1;Bandung;
900000000;101;70;3;2;Bandung;
900000000;160;140;4;2;Bandung;
1200000000;287;177;0;0;Bandung;
1150000000;180;180;5;3;Bandung;
2500000000;300;200;3;2;Bandung;
3150000000;424;500;5;5;Bandung;
1850000000;130;170;5;4;Bandung;
1250000000;85;120;3;3;Bandung;
775000000;90;50;2;1;Bandung;
1450000000;137;105;3;2;Bandung;
1250000000;176;150;3;2;Bandung;
900000000;104;115;3;1;Bandung;
3650000000;480;200;3;2;Bandung;
1150000000;100;105;3;3;Bandung;
1150000000;100;105;3;3;Bandung;
750000000;100;70;2;2;Bandung;
1200000000;70;115;3;3;Bandung;
1300000000;150;150;5;3;Bandung;
625000000;94;60;2;2;Bandung;
850000000;163;55;2;1;Bandung;
1400000000;176;133;0;0;Bandung;
1400000000;137;105;3;2;Bandung;
990000000;100;120;4;2;Bandung;
1200000000;130;110;3;2;Bandung;
1200000000;150;95;3;2;Bandung;
750000000;107;50;2;1;Bandung;
1300000000;150;150;6;3;Bandung;
1200000000;140;115;4;3;Bandung;
1480000000;120;150;3;3;Bandung;
957000000;128;120;2;2;Bandung;
1200000000;150;95;3;2;Bandung;
999000000;100;120;4;3;Bandung;
850000000;90;54;2;2;Bandung;
1950000000;283;115;4;3;Bandung;
559000000;90;38;2;1;Bandung;
1300000000;170;72;4;2;Bandung;
630000000;98;45;2;1;Bandung;
875000000;98;54;2;1;Bandung;
850000000;66;100;4;2;Bandung;
950000000;116;80;3;2;Bandung;
1690000000;180;120;3;2;Bandung;
675000000;90;36;2;1;Bandung;
1250000000;119;63;2;1;Bandung;
1500000000;132;164;3;3;Bandung;
2200000000;155;150;3;2;Bandung;
1400000000;120;110;4;3;Bandung;
975000000;110;90;5;2;Bandung;
945000000;103;75;3;2;Bandung;
2500000000;230;250;3;2;Bandung;
2750000000;306;250;4;2;Bandung;
1200000000;207;54;2;1;Bandung;
791000000;98;50;2;2;Bandung;
675000000;75;45;2;1;Bandung;
682000000;64;60;3;2;Bandung;
682000000;64;60;3;1;Bandung;
481000000;131;120;2;2;Bandung;
670000000;93;92;2;1;Bandung;
5000000000;477;371;6;4;Bandung;
1850000000;133;170;5;4;Bandung;
1200000000;112;175;5;3;Bandung;
1200000000;139;104;3;2;Bandung;
2000000000;300;225;5;3;Bandung;
1500000000;122;130;4;2;Bandung;
1270000000;176;150;5;4;Bandung;
580000000;72;40;2;1;Bandung;
600000000;69;50;2;1;Bandung;
1850000000;353;160;4;2;Bandung;
1100000000;90;70;3;2;Bandung;
610000000;54;41;2;2;Bandung;
600000000;60;41;3;2;Bandung;
800000000;52;52;3;2;Bandung;
1250000000;220;150;3;2;Bandung;
2200000000;220;150;2;2;Bandung;
610000000;54;41;2;2;Bandung;
1200000000;102;150;4;2;Bandung;
1950000000;200;150;3;3;Bandung;
1200000000;70;115;3;3;Bandung;
2000000000;200;160;4;3;Bandung;
1500000000;110;100;3;2;Bandung;
3700000000;623;433;0;5;Bandung;
600000000;60;41;3;2;Bandung;
675000000;75;45;2;1;Bandung;
610000000;54;41;2;2;Bandung;
3000000000;114;400;4;3;Bandung;
600000000;60;41;3;2;Bandung;
2500000000;200;200;3;3;Bandung;
2700000000;220;180;3;2;Bandung;
750000000;89;80;2;1;Bandung;
540000000;84;48;2;1;Bandung;
2000000000;133;170;4;3;Bandung;
1800000000;147;220;3;2;Bandung;
610000000;54;41;2;2;Bandung;
2700000000;625;320;7;2;Bandung;
800000000;52;52;3;2;Bandung;
800000000;52;52;3;2;Bandung;
644000000;68;50;1;2;Bandung;
900000000;144;120;4;2;Bandung;
1700000000;163;200;4;3;Bandung;
850000000;90;80;2;1;Bandung;
1600000000;160;175;5;3;Bandung;
1300000000;98;136;2;3;Bandung;
1270000000;120;130;4;4;Bandung;
1650000000;327;170;3;2;Bandung;
1200000000;126;90;1;1;Bandung;
2500000000;200;2000;3;3;Bandung;
610000000;98;60;2;1;Bandung;
1600000000;187;180;5;2;Bandung;
210000000;60;36;2;0;Bandung;
1350000000;111;110;3;2;Bandung;
1300000000;150;150;5;3;Bandung;
1100000000;120;200;4;2;Bandung;
1200000000;100;98;3;3;Bandung;
950000000;115;40;2;1;Bandung;
1100000000;180;122;0;0;Bandung;
3200000000;300;200;3;3;Bandung;
3650000000;480;200;3;2;Bandung;
1100000000;120;200;4;2;Bandung;
1450000000;120;110;4;3;Bandung;
2850000000;178;220;5;3;Bandung;
1100000000;90;70;3;2;Bandung;
750000000;84;80;2;1;Bandung;
810000000;100;50;2;1;Bandung;
2900000000;370;160;4;2;Bandung;
795000000;98;65;3;2;Bandung;
3500000000;424;500;4;5;Bandung;
9000000000;673;900;7;5;Bandung;
2200000000;124;200;6;3;Bandung;
644000000;68;50;2;2;Bandung;
1100000000;149;100;3;2;Bandung;
595000000;71;50;2;1;Bandung;
1250000000;200;150;4;2;Bandung;
900000000;105;60;2;2;Bandung;
540000000;84;48;2;1;Bandung;
5000000000;300;350;5;4;Bandung;
1300000000;78;100;4;2;Bandung;
235000000;72;45;2;1;Bandung;
324000000;84;60;3;2;Bandung;
4500000000;385;430;5;3;Bandung;
680000000;87;54;2;2;Bandung;
4500000000;385;430;5;3;Bandung;
950000000;132;82;2;1;Bandung;
1200000000;92;80;2;1;Bandung;
3250000000;276;530;13;4;Bandung;
644000000;68;50;2;2;Bandung;
550000000;60;60;2;1;Bandung;
650000000;120;100;2;2;Bandung;
597000000;60;50;2;2;Bandung;
580000000;94;85;3;1;Bandung;
600000000;125;80;3;2;Bandung;
1200000000;92;80;2;1;Bandung;
1400000000;145;171;3;1;Bandung;
990000000;97;110;3;2;Bandung;
1250000000;122;200;4;3;Bandung;
1300000000;122;200;4;3;Bandung;
685000000;75;60;2;1;Bandung;
1150000000;99;150;3;2;Bandung;
1500000000;99;130;3;3;Bandung;
1300000000;114;140;4;4;Bandung;
1500000000;294;100;3;2;Bandung;
1300000000;95;60;2;1;Bandung;
645000000;75;50;0;1;Bandung;
699000000;96;45;0;1;Bandung;
1290000000;149;100;4;2;Bandung;
1200000000;150;110;0;2;Bandung;
990000000;97;110;3;2;Bandung;
700000000;135;60;0;0;Bandung;
1300000000;176;150;4;3;Bandung;
2400000000;216;320;7;3;Bandung;
1300000000;125;65;2;1;Bandung;
750000000;107;50;2;1;Bandung;
675000000;96;75;2;2;Bandung;
1500000000;129;145;4;4;Bandung;
1850000000;290;350;5;4;Bandung;
1290000000;85;138;4;3;Bandung;
1250000000;85;120;3;2;Bandung;
795000000;98;65;3;2;Bandung;
1300000000;125;100;2;2;Bandung;
1500000000;122;150;4;3;Bandung;
1100000000;196;300;12;11;Bandung;
1600000000;205;148;3;2;Bandung;
1600000000;170;125;3;3;Bandung;
795000000;98;65;3;2;Bandung;
4000000000;718;490;5;5;Bandung;
1350000000;124;200;5;3;Bandung;
1000000000;100;120;4;3;Bandung;
2500000000;200;200;3;3;Bandung;
1800000000;225;100;3;2;Bandung;
2000000000;283;115;4;3;Bandung;
925000000;100;100;2;2;Bandung;
3200000000;300;200;3;3;Bandung;
2320000000;184;209;4;2;Bandung;
1400000000;137;105;3;2;Bandung;
3500000000;312;300;4;3;Bandung;
750000000;91;90;3;2;Bandung;
850000000;116;70;3;2;Bandung;
900000000;150;130;3;2;Bandung;
760000000;97;68;2;2;Bandung;
695000000;72;90;2;1;Bandung;
1500000000;180;120;3;2;Bandung;
850000000;95;70;3;2;Bandung;
925000000;100;100;2;2;Bandung;
925000000;100;100;2;2;Bandung;
795000000;98;65;3;2;Bandung;
2250000000;240;160;3;2;Bandung;
795000000;98;65;3;2;Bandung;
3650000000;480;200;3;2;Bandung;
1650000000;122;160;3;3;Bandung;
1400000000;137;105;3;2;Bandung;
3350000000;424;500;5;5;Bandung;
1950000000;300;200;4;3;Bandung;
540000000;84;48;2;1;Bandung;
2000000000;133;170;5;4;Bandung;
3000000000;356;150;5;4;Bandung;
1900000000;256;160;5;3;Bandung;
1200000000;122;80;3;2;Bandung;
1550000000;118;118;3;3;Bandung;
485000000;108;70;2;2;Bandung;
4000000000;718;490;5;5;Bandung;
850000000;95;70;3;2;Bandung;
1600000000;120;118;3;2;Bandung;
1200000000;212;140;5;2;Bandung;
990000000;100;120;4;3;Bandung;
899000000;144;120;4;2;Bandung;
8000000000;300;270;4;3;Bandung;
2000000000;133;170;5;4;Bandung;
2500000000;168;200;9;9;Bandung;
1200000000;96;135;3;2;Bandung;
795000000;112;45;2;1;Bandung;
1200000000;143;80;2;2;Bandung;
1200000000;96;135;3;3;Bandung;
1200000000;143;80;2;2;Bandung;
2000000000;133;170;5;4;Bandung;
2700000000;356;200;4;3;Bandung;
3500000000;371;280;4;3;Bandung;
900000000;115;104;3;1;Bandung;
680000000;72;45;2;1;Bandung;
825000000;70;45;2;1;Bandung;
2400000000;198;180;3;3;Bandung;
950000000;113;75;3;2;Bandung;
1500000000;294;100;3;2;Bandung;
1400000000;224;180;4;3;Bandung;
900000000;72;50;2;1;Bandung;
550000000;70;55;2;2;Bandung;
750000000;72;36;2;1;Bandung;
1600000000;187;100;5;2;Bandung;
1290000000;176;150;4;2;Bandung;
2600000000;208;145;3;3;Bandung;
453000000;108;70;3;1;Bandung;
3100000000;424;400;5;5;Bandung;
2500000000;300;200;3;2;Bandung;
475000000;60;50;3;1;Bandung;
4000000000;560;300;6;4;Bandung;
2300000000;148;140;3;2;Bandung;
435000000;84;56;2;1;Bandung;
4600000000;513;350;4;3;Bandung;
2990000000;200;150;3;2;Bandung;
3500000000;385;600;7;5;Bandung;
3500000000;180;220;3;3;Bandung;
3200000000;244;320;4;2;Bandung;
2100000000;150;120;0;0;Bandung;
3150000000;180;250;4;3;Bandung;
3200000000;195;360;5;5;Bandung;
3250000000;278;235;6;2;Bandung;
2750000000;187;185;4;4;Bandung;
1400000000;196;180;4;3;Bandung;
2900000000;200;170;3;2;Bandung;
2500000000;214;200;3;2;Bandung;
28000000000;1000;1700;50;50;Bandung;
3800000000;180;250;4;4;Bandung;
1600000000;135;155;5;3;Bandung;
3500000000;180;300;4;3;Bandung;
990000000;107;90;3;2;Bandung;
4300000000;300;400;4;4;Bandung;
3800000000;180;250;4;4;Bandung;
3800000000;220;260;3;3;Bandung;
5500000000;334;250;4;5;Bandung;
2300000000;122;120;4;3;Bandung;
1250000000;112;70;3;2;Bandung;
1990000000;319;375;5;3;Bandung;
1250000000;112;70;3;2;Bandung;
2500000000;162;200;5;3;Bandung;
2600000000;300;198;5;6;Bandung;
2600000000;300;198;5;6;Bandung;
550000000;72;50;3;2;Bandung;
3000000000;268;254;3;3;Bandung;
1300000000;116;90;3;2;Bandung;
3500000000;216;202;3;4;Bandung;
1600000000;204;135;4;2;Bandung;
3000000000;128;270;6;4;Bandung;
10900000000;1277;950;6;3;Bandung;
3500000000;300;240;4;3;Bandung;
975000000;90;225;7;4;Bandung;
860000000;91;95;3;2;Bandung;
2300000000;140;149;3;2;Bandung;
2300000000;140;149;3;2;Bandung;
2400000000;160;280;3;3;Bandung;
1600000000;102;160;3;3;Bandung;
1300000000;90;100;4;2;Bandung;
2450000000;110;140;4;3;Bandung;
28000000000;1000;1700;50;50;Bandung;
2300000000;181;300;7;3;Bandung;
2200000000;181;300;8;4;Bandung;
28000000000;1000;1700;50;50;Bandung;
6300000000;375;560;4;4;Bandung;
1500000000;120;340;5;3;Bandung;
5500000000;1100;500;6;4;Bandung;
2300000000;180;160;3;2;Bandung;
2100000000;119;150;3;2;Bandung;
2000000000;160;120;4;3;Bandung;
850000000;127;127;3;1;Bandung;
530000000;82;55;3;2;Bandung;
1490000000;112;70;3;2;Bandung;
850000000;70;90;2;2;Bandung;
5000000000;547;200;3;2;Bandung;
2850000000;180;250;4;3;Bandung;
2700000000;187;185;4;4;Bandung;
1380000000;79;145;5;2;Bandung;
32000000000;1000;1700;50;50;Bandung;
13700000000;470;900;6;10;Bandung;
1300000000;116;90;3;2;Bandung;
4100000000;446;432;8;5;Bandung;
750000000;112;200;5;3;Bandung;
4250000000;200;250;3;3;Bandung;
3500000000;216;202;3;4;Bandung;
1990000000;104;125;4;3;Bandung;
282000000;66;30;2;1;Bandung;
800000000;101;60;2;1;Bandung;
2450000000;110;140;4;3;Bandung;
1850000000;105;112;4;3;Bandung;
392000000;66;52;10;2;Bandung;
